Gen,IdMember,Fitness
1,104,0.8161966256156884
1,104,0.8161966256156884
1,104,0.8161966256156884
1,104,0.8161966256156884
1,104,0.8161966256156884
1,104,0.8161966256156884
1,104,0.8161966256156884
1,104,0.8161966256156884
1,104,0.8161966256156884
1,104,0.8161966256156884
1,104,0.8161966256156884
12,35,0.8333535677723415
12,35,0.8333535677723415
12,35,0.8333535677723415
12,35,0.8333535677723415
12,35,0.8333535677723415
12,35,0.8333535677723415
12,35,0.8333535677723415
12,35,0.8333535677723415
12,35,0.8333535677723415
12,35,0.8333535677723415
12,35,0.8333535677723415
12,35,0.8333535677723415
12,35,0.8333535677723415
12,35,0.8333535677723415
12,35,0.8333535677723415
12,35,0.8333535677723415
12,35,0.8333535677723415
12,35,0.8333535677723415
12,35,0.8333535677723415
12,35,0.8333535677723415
12,35,0.8333535677723415
12,35,0.8333535677723415
12,35,0.8333535677723415
12,35,0.8333535677723415
18,13,0.794741563072207
18,13,0.794741563072207
18,13,0.794741563072207
18,13,0.794741563072207
18,13,0.794741563072207
18,13,0.794741563072207
18,13,0.794741563072207
18,13,0.794741563072207
18,13,0.794741563072207
45,92,0.7993296783566127
46,15,0.8020625609829338
46,15,0.8020625609829338
46,15,0.8020625609829338
46,15,0.8020625609829338
46,15,0.8020625609829338
51,86,0.8171805204338082
51,86,0.8171805204338082
51,86,0.8171805204338082
53,47,0.8156836444892704
53,47,0.8156836444892704
53,47,0.8156836444892704
53,47,0.8156836444892704
53,47,0.8156836444892704
53,47,0.8156836444892704
53,47,0.8156836444892704
53,47,0.8156836444892704
53,47,0.8156836444892704
53,47,0.8156836444892704
53,47,0.8156836444892704
53,47,0.8156836444892704
53,47,0.8156836444892704
53,47,0.8156836444892704
53,47,0.8156836444892704
53,47,0.8156836444892704
53,47,0.8156836444892704
53,47,0.8156836444892704
53,47,0.8156836444892704
53,47,0.8156836444892704
53,47,0.81568364448927
53,47,0.81568364448927
